date,pd,lgd,ead,stage,ecl
2019-01-04 14:14:28.354734,0.02751561602920732,0.14942807511004963,34495.8330142782,1,142.59432458182943
2019-01-04 16:20:40.753630,0.07823661526231503,0.38073218447192547,15447.329309618228,1,459.4890757697128
2019-01-04 18:26:53.152526,0.10708931296528779,0.42708017796029796,11229.388941628104,1,510.81091353233353
2019-01-04 20:33:05.551422,0.16131087109637737,0.36839479661238295,3417.3563693874466,1,204.51292284036066
2019-01-04 22:39:17.950318,0.05273559050586616,0.37487899509902023,4171.952224561378,1,82.17403724555021
2019-01-05 00:45:30.349213,0.040728702361622585,0.32378080194270376,23605.5148319075,1,313.44222112519685
2019-01-05 02:51:42.748109,0.18405304735741235,0.545054559308579,8452.40109645744,2,856.4071277938201
2019-01-05 04:57:55.147005,0.10728424464367489,0.39462571116709944,5317.340666017836,1,223.93635221693728
2019-01-05 07:04:07.545901,0.10351013851956498,0.23383868247709128,5356.086966504045,1,128.5907504520773
2019-01-05 09:10:19.944797,0.05108655441287551,0.23504360678555236,9718.617074137728,1,118.77222128852284
2019-01-05 11:16:32.343693,0.05657639675041711,0.8879722864475296,2902.2501163735724,1,147.56812790530375
2019-01-05 13:22:44.742589,0.22852067840043097,0.6225823046750403,3657.1857751543857,3,522.9053666937517
2019-01-05 15:28:57.141485,0.08491293555837398,0.327134100804516,9922.797814508527,1,276.14685049519545
2019-01-05 17:35:09.540381,0.10651271784027043,0.3737555669786946,18466.55782780552,1,742.9344961623857
2019-01-05 19:41:21.939277,0.18627463006611472,0.17705883360810182,7834.773207387285,2,257.64969213706524
2019-01-05 21:47:34.338173,0.15327650573412635,0.7045272304328166,25382.253676304277,1,2727.599439766277
2019-01-05 23:53:46.737069,0.022635175301514553,0.18013371425569114,21071.27543351848,1,86.22339082169223
2019-01-06 01:59:59.135965,0.2134798261937919,0.9001994375463669,4772.103934012682,3,917.0318057913951
2019-01-06 04:06:11.534861,0.030009042344247675,0.5130129130566721,2866.2661085567333,1,44.77528167196424
2019-01-06 06:12:23.933757,0.16423875334987054,0.19764843368084506,14134.84781419079,1,456.41632546832716
2019-01-06 08:18:36.332653,0.1049592898505229,0.4528573929691061,3712.895891793326,1,175.6689982234911
2019-01-06 10:24:48.731549,0.037504828251403825,0.330705608623044,6339.71145230671,1,79.67868765170414
2019-01-06 12:31:01.130445,0.03901652867588244,0.4451651567689744,9804.077162349075,1,172.95429682556232
2019-01-06 14:37:13.529341,0.05945369906167002,0.469991987081535,10673.819276493465,1,297.31820412483256
2019-01-06 16:43:25.928237,0.05297018362894038,0.4070050672230283,14529.133738396353,1,315.47825994338245
2019-01-06 18:49:38.327133,0.17689075638469728,0.31071412132819287,11934.988343076284,1,659.7094139425599
2019-01-06 20:55:50.726029,0.1078793239369912,0.6209232280404344,2457.644962201203,1,165.23667439125825
2019-01-06 23:02:03.124924,0.04803808202981517,0.30861987710363337,14608.841443016096,1,217.78088503853783
2019-01-07 01:08:15.523820,0.33914725625411124,0.5901677550638739,5659.838246090695,3,1131.6976680699795
2019-01-07 03:14:27.922716,0.2918087513469044,0.46393550040590936,13241.027806244803,2,1794.6689056576163
2019-01-07 05:20:40.321612,0.15559897936744577,0.5584937072863453,8424.624745868012,3,735.3170818527396
2019-01-07 07:26:52.720508,0.22244146036539952,0.5343549045372866,21374.47528321472,2,2560.2132711613185
2019-01-07 09:33:05.119404,0.047249165331170094,0.5452976224661936,44770.77727122674,1,1148.3607969467448
2019-01-07 11:39:17.518300,0.07158639127847255,0.4359190801726931,4603.59260783164,1,144.20897119445888
2019-01-07 13:45:29.917196,0.07161833080547318,0.38415071161407466,4128.2528475371655,1,114.15907082295699
2019-01-07 15:51:42.316092,0.09545291743294013,0.28546870496255794,2328.1066742158628,1,63.116250395880336
2019-01-07 17:57:54.714988,0.10312313644281797,0.4660686458808687,9677.518394630999,1,460.26855827811755
2019-01-07 20:04:07.113884,0.050862618446772326,0.5635080130863004,7862.427464156204,1,225.34741849467133
2019-01-07 22:10:19.512780,0.12025665070501472,0.378365429046178,5823.366366166463,1,265.8895115588391
2019-01-08 00:16:31.911676,0.05072153701517724,0.4333240300359852,3974.8474504307537,1,87.15464920145237
2019-01-08 02:22:44.310572,0.09907277157331384,0.17348554731242727,6147.868627811731,1,105.00642594896286
2019-01-08 04:28:56.709468,0.11765708499595481,0.3790629547530959,6366.008379328718,1,283.81165648864925
2019-01-08 06:35:09.108364,0.09380094993068333,0.43114306701040206,7742.321752728609,1,311.8286516342839
2019-01-08 08:41:21.507260,0.11320552537599007,0.5564539741149541,5470.593304415976,1,349.3195097727694
2019-01-08 10:47:33.906156,0.09995954948510719,0.35629323868604723,5597.975855643058,1,200.1211878263445
2019-01-08 12:53:46.305052,0.06695790918119483,0.2561355138732282,11909.28938007918,1,204.23272692345904
2019-01-08 14:59:58.703948,0.0852260476796676,0.11509275055369139,11264.309192430926,1,111.63539047429595
2019-01-08 17:06:11.102844,0.03429305674228099,0.387229416097978,3934.309734490911,1,52.90756553767424
2019-01-08 19:12:23.501740,0.037984499398117676,0.47589072311664404,11005.426082239566,1,201.0717377608299
2019-01-08 21:18:35.900636,0.06786309112234008,0.5448606859463818,4675.631868722059,1,172.85896550912213
2019-01-08 23:24:48.299531,0.15273517027824943,0.050000000000000044,4571.724644495402,1,35.34891070002693
2019-01-09 01:31:00.698427,0.15394809840443632,0.7099011884481541,8423.87072074518,1,908.5183617490106
2019-01-09 03:37:13.097323,0.1824796565282958,0.95,22938.167670573224,3,3978.474385923079
2019-01-09 05:43:25.496219,0.10643840285263462,0.25386267069438406,18078.48628508087,1,489.28027835188476
2019-01-09 07:49:37.895115,0.11610750619739625,0.6058605700828483,9933.05294315797,1,706.8035759703581
2019-01-09 09:55:50.294011,0.10626695906741068,0.6705246053236847,2876.3373959026494,1,204.06938755549794
2019-01-09 12:02:02.692907,0.1717828242118291,0.6200077003280925,3355.696390023331,1,359.7964763010466
2019-01-09 14:08:15.091803,0.06408117385106063,0.5667627090378732,4672.717116939539,1,169.06165168217893
2019-01-09 16:14:27.490699,0.13028052683390523,0.12862298333881528,7724.265584385164,1,129.44801722003402
2019-01-09 18:20:39.889595,0.2605853745692376,0.22563724701853394,10167.529543224353,2,590.1717976247735
2019-01-09 20:26:52.288491,0.0299889013219372,0.46338290875269705,7515.41240859243,1,103.1476933449221
2019-01-09 22:33:04.687387,0.05375615015892802,0.95,15517.56894270561,1,784.4629432370162
2019-01-10 00:39:17.086283,0.03740888590969153,0.5706946968546531,5912.984491051109,1,125.86075499574117
2019-01-10 02:45:29.485179,0.1837027631725828,0.8071228291884188,1874.925921796321,3,276.0461485961502
2019-01-10 04:51:41.884075,0.08581005808212151,0.4909927021101431,5495.49948322765,1,234.7670350101428
2019-01-10 06:57:54.282971,0.11507770093491801,0.3094299697761085,12605.5935084716,1,452.47407232393255
2019-01-10 09:04:06.681867,0.15067795341019208,0.6210212928369376,8140.4790248191675,1,763.972612019964
2019-01-10 11:10:19.080763,0.0431666604734156,0.050000000000000044,11598.081260289086,1,25.233759929755056
2019-01-10 13:16:31.479659,0.09508809374148888,0.5834030656472858,4325.23275821888,1,242.38630058511177
2019-01-10 15:22:43.878555,0.07591900825720353,0.6832432525925732,11446.466970927733,1,592.9285401302257
2019-01-10 17:28:56.277451,0.06267915700526414,0.2798863526770431,4875.4398358872795,1,84.87012622334483
2019-01-10 19:35:08.676347,0.07938942229382756,0.6266398906545154,8152.906812920469,1,408.5836841260237
2019-01-10 21:41:21.075243,0.15370047773263718,0.4643948017561156,3532.3488343706736,3,252.59813219860695
2019-01-10 23:47:33.474138,0.17597269627708073,0.930302042917891,11241.586246725547,1,1842.0019795161186
2019-01-11 01:53:45.873034,0.14933982477690333,0.5120798979773573,23055.989890334306,1,1748.1283102970963
2019-01-11 03:59:58.271930,0.034964263392706696,0.3779919266313072,4754.5889074226725,1,62.56848299233239
2019-01-11 06:06:10.670826,0.08853694690204861,0.1641658002766928,2068.4633088926544,1,30.231156513665994
2019-01-11 08:12:23.069722,0.06725741199738054,0.41866940986977486,3689.6325204164923,1,102.38125171898004
2019-01-11 10:18:35.468618,0.0584270466325439,0.31346905623365406,15200.653854326918,1,285.15836432976903
2019-01-11 12:24:47.867514,0.3098035968354073,0.5037758357491903,11506.400442536522,3,1772.4071559512402
2019-01-11 14:31:00.266410,0.08483426774728026,0.5736484795893622,6309.257486534098,1,308.50454108144527
2019-01-11 16:37:12.665306,0.06227593133559353,0.3881215912801397,9349.961110496792,1,228.75689511980465
2019-01-11 18:43:25.064202,0.00588564535504072,0.48227714535089383,6506.475936833697,1,18.9091406848481
2019-01-11 20:49:37.463098,0.028781723773555007,0.355871875861717,2763.4879114800524,1,28.473710311352527
2019-01-11 22:55:49.861994,0.07402962027172343,0.4287433406329859,3625.86611975346,1,114.97541003397943
2019-01-12 01:02:02.260890,0.015529662758600082,0.050000000000000044,35059.81429385085,1,27.02487782173641
2019-01-12 03:08:14.659786,0.12051725242914438,0.589610635434046,10641.905743368348,1,767.0459034634746
2019-01-12 05:14:27.058682,0.08012787111043543,0.3400777068206138,10661.805453722709,1,294.07632443334995
2019-01-12 07:20:39.457578,0.10666614948518305,0.1983006347544568,18693.64899465074,1,395.66163609944476
2019-01-12 09:26:51.856474,0.10774999596385855,0.050000000000000044,3460.7316717152535,1,18.823881055819413
2019-01-12 11:33:04.255370,0.1463469710563841,0.8662402240474281,6529.688446923532,1,838.8011415492718
2019-01-12 13:39:16.654266,0.03243513241631069,0.3617341393510457,10497.373002257129,1,123.33669472335693
2019-01-12 15:45:29.053162,0.07181072555735499,0.7052040039456142,2791.9665534951546,3,139.715011196544
2019-01-12 17:51:41.452058,0.3325660584582242,0.31848922925717327,13284.457306251728,2,1387.9405050856274
2019-01-12 19:57:53.850954,0.1433863756253471,0.48262070663980805,26907.990825466066,1,1864.075885459309
2019-01-12 22:04:06.249849,0.1248607491155423,0.5687042226187711,8132.517246601057,1,578.0454417719907
2019-01-13 00:10:18.648745,0.035014312716346696,0.37458316694981186,3829.7006945997655,1,50.222311534391274
2019-01-13 02:16:31.047641,0.014592413339435482,0.42909242546985404,10225.912544784194,1,63.515877246879775
2019-01-13 04:22:43.446537,0.0020306025972487755,0.3825793664109861,3298.889236659177,1,2.582031539759742
2019-01-13 06:28:55.845433,0.039664230872323875,0.5539789502446195,5520.381688822775,1,122.76603815529317
2019-01-13 08:35:08.244329,0.0956136787347991,0.7941157380687114,2857.9784298787135,1,218.65038425741028
2019-01-13 10:41:20.643225,0.14492705932032257,0.47170090737566406,11208.952955100247,1,776.1946454471997
2019-01-13 12:47:33.042121,0.038893941464452284,0.39063735077269,24865.830667387694,1,381.7234025609956
2019-01-13 14:53:45.441017,0.06068193198628697,0.33102663464643856,8539.6425182987,1,171.71554269691288
2019-01-13 16:59:57.839913,0.11347414482163948,0.3069385574125616,4001.916770765574,1,139.5309932998863
2019-01-13 19:06:10.238809,0.22807018648899322,0.34869617282461607,13181.23699852011,2,1048.8768540812005
2019-01-13 21:12:22.637705,0.11184515520273655,0.3608881372336098,9288.37034419534,1,371.13394032276005
2019-01-13 23:18:35.036601,0.016982218014372486,0.6880718043259658,13238.413138309632,1,156.63869441794043
2019-01-14 01:24:47.435497,0.07495314515637573,0.300067120426888,22294.736928157105,1,498.7665441612076
2019-01-14 03:30:59.834393,0.1331013627793585,0.5652567342909043,5169.773431297271,1,390.55548924047974
2019-01-14 05:37:12.233289,0.06702369978118199,0.6087834119429079,5015.559333807019,1,204.79643573888703
2019-01-14 07:43:24.632185,0.06841389065904464,0.4538929697841275,5989.983921066752,1,188.8587093496607
2019-01-14 09:49:37.031081,0.09856003213009577,0.9202386517202246,5539.9839681892245,1,502.16753119075696
2019-01-14 11:55:49.429977,0.09005202827713654,0.4242580388777829,12053.113412721446,1,458.3623100866512
2019-01-14 14:02:01.828873,0.005495339272513416,0.2582365241256037,8899.431354940789,1,12.722965916728777
2019-01-14 16:08:14.227769,0.05114553453782996,0.4094362549812225,13932.184224932767,1,298.83293584104626
2019-01-14 18:14:26.626665,0.022598960407674003,0.3773382762791153,3525.52606929461,1,30.211312387022158
2019-01-14 20:20:39.025561,0.0900994440999685,0.5835539258336218,12574.001343261336,3,659.4267667081422
2019-01-14 22:26:51.424456,0.12112212828450794,0.386427594241723,13993.429771595791,1,655.1600137164353
2019-01-15 00:33:03.823352,0.3980628789114061,0.3265321608688665,6396.222058291301,2,837.9512061979025
2019-01-15 02:39:16.222248,0.0579518091558615,0.3286519109843482,4311.988107115553,1,82.86236897358529
2019-01-15 04:45:28.621144,0.006242746009155277,0.35905587384829596,3260.3882275159062,1,7.3604411977957
2019-01-15 06:51:41.020040,0.3044182598105865,0.4652372581867089,4995.7516436442,2,694.2380242391597
2019-01-15 08:57:53.418936,0.020137907054137132,0.3069035177816316,32964.059169754066,1,201.39860076774443
2019-01-15 11:04:05.817832,0.11409458821344381,0.3434713168326957,5524.713705767344,1,217.72487099835814
2019-01-15 13:10:18.216728,0.035913293910413153,0.403002613188042,6130.889149527201,1,88.32936514266096
2019-01-15 15:16:30.615624,0.14599378911774666,0.43241768717588924,1397.7237706307951,1,87.87123518367328
2019-01-15 17:22:43.014520,0.0709879267871374,0.3920944781479584,9479.096735709787,1,265.29296198664844
2019-01-15 19:28:55.413416,0.06458791581432381,0.49042689079181434,2958.42074030024,1,95.10746241872698
2019-01-15 21:35:07.812312,0.14536607624010536,0.34126858262150694,8375.7447027889,1,419.8523480134484
2019-01-15 23:41:20.211208,0.06639059437197549,0.37357394907751906,4736.074580612775,1,117.30604844579565
2019-01-16 01:47:32.610104,0.038210452171650054,0.39306190389568596,1768.5733798621739,1,27.10224836751347
2019-01-16 03:53:45.009000,0.1895871323793945,0.4345033627157401,36865.7965098389,2,3031.5534984170604
2019-01-16 05:59:57.407896,0.20804681407278186,0.2125112280225424,5432.697633377013,2,239.492572906369
2019-01-16 08:06:09.806792,0.07427723981218919,0.5890068317059152,6809.824808877521,1,303.0257638927047
2019-01-16 10:12:22.205688,0.02125638663192934,0.4852600141838078,12005.309770374684,1,123.71641106135127
2019-01-16 12:18:34.604584,0.09554639208452909,0.3661667237350643,7534.480184019066,1,263.1019446551942
2019-01-16 14:24:47.003480,0.052078809691333064,0.2800738253620272,3600.977209233413,1,52.57298442151675
2019-01-16 16:30:59.402376,0.07010021388370595,0.310867413543944,9350.576827489203,3,204.87990154063334
2019-01-16 18:37:11.801272,0.026966708411777104,0.5386569109997787,2974.2728216167543,1,43.57860524544108
2019-01-16 20:43:24.200168,0.08156192378630714,0.8202735542180328,8160.967496670886,1,547.5272011028027
2019-01-16 22:49:36.599063,0.10778789283388131,0.5360204618679099,29276.53913229648,1,1666.0707134196994
2019-01-17 00:55:48.997959,0.027574257797900674,0.43961164078268533,4619.310415102842,1,56.25262722099084
2019-01-17 03:02:01.396855,0.05309864772215681,0.4498697281415105,4797.824522876225,1,113.80211004890994
2019-01-17 05:08:13.795751,0.005784407892204396,0.050000000000000044,22022.0515060756,1,6.465457679260887
2019-01-17 07:14:26.194647,0.062062390919701664,0.5718863613742925,6436.364524981405,1,232.99494628854106
2019-01-17 09:20:38.593543,0.1977164091473654,0.5477229319969106,3315.854936884588,2,357.26247286784786
2019-01-17 11:26:50.992439,0.10187189001128465,0.5817233014748627,6644.66146660859,1,400.04184746016637
2019-01-17 13:33:03.391335,0.03338036325172807,0.636346043686273,8748.188473231416,1,184.4117040617983
2019-01-17 15:39:15.790231,0.01249788766188795,0.48248616437835934,1828.6601867855707,1,11.051595059049685
2019-01-17 17:45:28.189127,0.15480975407612943,0.5969756455456242,4194.3054323474,1,385.19270485574077
2019-01-17 19:51:40.588023,0.11601942758603664,0.3147360511533204,32164.576547756442,1,1164.4159681276158
2019-01-17 21:57:52.986919,0.008016278689466588,0.2888025401262124,9375.465736049257,1,21.93293937262313
2019-01-18 00:04:05.385815,0.2957780322172002,0.482483260105682,29376.113760293927,2,4215.289484049427
2019-01-18 02:10:17.784711,0.16415417426131323,0.24570894876968752,4627.612337330814,1,185.12668730030046
2019-01-18 04:16:30.183607,0.040218950153823284,0.15476783392423965,11478.655031334418,1,73.07923166910636
2019-01-18 06:22:42.582503,0.10293576470258274,0.42348842101942685,9631.145399827386,1,423.38122318293864
2019-01-18 08:28:54.981399,0.0771311284051495,0.4099656033266512,5311.233432292838,1,168.29969611544232
2019-01-18 10:35:07.380295,0.04332904047432068,0.17847411043849415,7514.552129583837,1,58.57382739607258
2019-01-18 12:41:19.779191,0.044824445433386255,0.26002434656220585,3692.10759176153,1,43.70011683494954
2019-01-18 14:47:32.178087,0.019333396008730724,0.5573553351102716,21525.549085918894,1,231.79913285907298
2019-01-18 16:53:44.576983,0.062270865410347556,0.29470390334048346,14756.044699289425,1,273.8649073454402
2019-01-18 18:59:56.975879,0.048783835218036024,0.4224700157747133,9534.580724442048,1,197.06095235198111
2019-01-18 21:06:09.374774,0.11483054764679625,0.8514028919905864,7047.393253369017,1,695.4069659178798
2019-01-18 23:12:21.773670,0.06494943246485131,0.7183560966893789,7490.3352209483,1,355.4464040909039
2019-01-19 01:18:34.172566,0.1062016885516553,0.2979250543964952,1625.7875578934263,1,51.729703665905525
2019-01-19 03:24:46.571462,0.12748099931531762,0.60237716715409,3335.3835997831384,3,253.6760597361962
2019-01-19 05:30:58.970358,0.1451906771302118,0.7037591584657643,7762.17258207434,1,786.3206258283543
2019-01-19 07:37:11.369254,0.12690219120243712,0.6726238671936198,8880.912625897337,1,742.992738957046
2019-01-19 09:43:23.768150,0.029817922945070737,0.410003829156262,14819.554854650325,1,181.78674525506085
2019-01-19 11:49:36.167046,0.09361923614495125,0.3587859373577964,9380.36526826342,1,317.285211191768
2019-01-19 13:55:48.565942,0.2423465633669208,0.24879616592626752,4125.089234330765,3,246.69155401565544
2019-01-19 16:02:00.964838,0.12200138936241868,0.380263085048397,3997.3456807100497,1,183.52565779726183
2019-01-19 18:08:13.363734,0.09144225735368709,0.722821367417905,15474.93750227492,1,1026.283254020238
2019-01-19 20:14:25.762630,0.04305573298573328,0.3344782087398833,8838.17376751352,3,128.13574388270743
2019-01-19 22:20:38.161526,0.028856238946564004,0.0780343394749119,7732.744988545027,1,17.638841852880642
2019-01-20 00:26:50.560422,0.00991338199676525,0.23357955217099835,3111.256405466006,1,7.330516773766652
2019-01-20 02:33:02.959318,0.27119976859971073,0.42684893038910376,7298.074213123814,2,837.402701101414
2019-01-20 04:39:15.358214,0.07905482149800692,0.14920954893733396,10581.553905260913,1,123.94354457737961
2019-01-20 06:45:27.757110,0.0640125333880608,0.4951021898385093,20704.61512047161,1,656.218987839144
2019-01-20 08:51:40.156006,0.06842275410849806,0.3395638484524798,9065.019429414711,1,211.63258098547877
2019-01-20 10:57:52.554902,0.03265139779102723,0.6659505765203662,5828.212708999243,1,129.00657608587173
2019-01-20 13:04:04.953798,0.1058593635527232,0.48711209918281395,38897.92934599143,1,1994.684645318923
2019-01-20 15:10:17.352694,0.08805506305514665,0.642109011331186,7191.076325098455,1,405.9887200972026
2019-01-20 17:16:29.751590,0.07417446865826238,0.2998682675291404,5234.773499279913,1,115.64277389744763
2019-01-20 19:22:42.150486,0.002950645535547764,0.34099966371974677,6886.775173674907,1,6.8625318649873215
2019-01-20 21:28:54.549381,0.010358956707699835,0.5791998807105652,7291.863288672896,1,44.22769421646389
2019-01-20 23:35:06.948277,0.1672434719478028,0.711087325921258,12892.717158583277,3,1535.9006846579637
2019-01-21 01:41:19.347173,0.12443043248183697,0.46590786652698024,2334.587682314558,1,135.3254624004066
2019-01-21 03:47:31.746069,0.05549805591283971,0.5588958319837467,8321.743151777933,1,264.3858349654971
2019-01-21 05:53:44.144965,0.09097712090464423,0.16755258894121738,8677.65826388036,1,134.31908046587185
2019-01-21 07:59:56.543861,0.052956452860314265,0.26179528435534694,6064.606972836151,1,84.83169319153143
2019-01-21 10:06:08.942757,0.034133398923713726,0.6432881976792628,3765.1230420636093,1,83.00385201536724
2019-01-21 12:12:21.341653,0.14553877278271424,0.40725267490343653,4959.788144088194,1,297.47180141800305
2019-01-21 14:18:33.740549,0.12279747100966132,0.4846800831198502,12519.555281484849,3,738.4286430874524
2019-01-21 16:24:46.139445,0.27310319809184197,0.6486444140584205,7121.41190223304,3,1262.3729387375254
2019-01-21 18:30:58.538341,0.09651866584884412,0.95,9607.386971644792,3,873.0283040994286
2019-01-21 20:37:10.937237,0.26097096433780753,0.29312458379576356,5233.868675742309,2,400.8112918824368
2019-01-21 22:43:23.336133,0.1497958719362297,0.7587669121000332,32508.684040174514,1,3696.118506696798
2019-01-22 00:49:35.735029,0.22977834049195095,0.3070765756237005,18887.251577061994,2,1321.4904166553933
2019-01-22 02:55:48.133925,0.054178593406988024,0.4333076997104003,9229.162086939861,1,218.14857890024297
2019-01-22 05:02:00.532821,0.09665222423731228,0.6857004545914311,4327.936540162902,1,292.2850285048178
2019-01-22 07:08:12.931717,0.19975594220500179,0.2859571749391826,9194.06022245744,2,537.720400508753
2019-01-22 09:14:25.330613,0.013843322456850238,0.27782958023542015,13533.095961330244,1,52.06031752813128
2019-01-22 11:20:37.729509,0.14693766802916663,0.712383146022868,6024.559488386092,1,636.4933127712926
2019-01-22 13:26:50.128405,0.16504643396388968,0.5491102447976489,7772.654313793531,3,701.4982217572258
2019-01-22 15:33:02.527301,0.04855633712584374,0.4415164585505166,5730.764986157246,1,123.26135006809095
2019-01-22 17:39:14.926197,0.0011328094947316524,0.6915163606464189,22887.047989643255,1,18.182410401045004
2019-01-22 19:45:27.325093,0.07507108852396202,0.6243013510479392,6193.20011743035,1,291.41085517488216
2019-01-22 21:51:39.723988,0.1608288273623987,0.3984991841171568,3842.791104750777,1,248.5814380517984
2019-01-22 23:57:52.122884,0.05100694577277079,0.39429922446465837,10654.144986314943,1,215.51667102194037
2019-01-23 02:04:04.521780,0.01925954625123858,0.41659899701047287,6840.854150425775,1,54.50793074834544
2019-01-23 04:10:16.920676,0.20343460962497115,0.5275044558067268,6420.532597052175,2,695.8426367136531
2019-01-23 06:16:29.319572,0.08321039850088405,0.25650321444449975,4211.202833276969,1,90.03908962697813
2019-01-23 08:22:41.718468,0.06950332635293532,0.4051741854827423,9095.821632948151,1,256.23581297850956
2019-01-23 10:28:54.117364,0.06606627225426129,0.3356343766944411,21781.05356648275,1,484.67774824154185
2019-01-23 12:35:06.516260,0.1712962862011841,0.2927153249214154,27513.849655115802,1,1358.2592090446694
2019-01-23 14:41:18.915156,0.11655623626018258,0.6116526285178158,7067.809942373347,1,508.80011763004853
2019-01-23 16:47:31.314052,0.06489670711406398,0.16666202766246474,10066.681806974666,1,111.01961612910291
2019-01-23 18:53:43.712948,0.10290193122327587,0.4194912834206658,14448.193176501958,1,629.8082549039589
2019-01-23 20:59:56.111844,0.034622414456496414,0.7538273419633394,3686.704304544416,1,96.63105594324098
2019-01-23 23:06:08.510740,0.058442274049511966,0.782191198034184,14604.338831578347,1,675.4960347662558
2019-01-24 01:12:20.909636,0.06474686891692318,0.5630906597964598,9019.66093662153,1,329.64568971062135
2019-01-24 03:18:33.308532,0.12937831701617783,0.6145803698696752,22450.095131515878,3,1773.5169925399246
2019-01-24 05:24:45.707428,0.02802308963210593,0.3575923940952762,15302.138475013031,1,155.103145767992
2019-01-24 07:30:58.106324,0.08727893558715882,0.33793667436571595,3654.625317637996,1,108.5602272910076
2019-01-24 09:37:10.505220,0.04365203320410037,0.95,5519.383767939299,1,228.42950891975278
